0	5	10	15	20	25	30	35	40	45	50	55	60	65	70	75	80	85	90	95	100
0	0.163533961030796	1.01289860840598	1.80269438056026	1.30234480877872	1.08431522892723	0.739942593417796	1.92814811545879	2.06050708129044	1.82243421665617	1.46690210852473	2.03745540584753	2.04771609803004	2.07418267464149	2.41057397180268	2.12727912858238	2.4116471716919	2.40081330669992	2.28168987869831	2.49920587121791	2.52206177188767
0	0.163533961030796	1.01289860840598	1.80269438056026	1.58276447528502	1.59448660345709	0.739942593417796	1.9153855813797	2.10930560886958	1.98078285191276	1.52812695783183	2.08706120119016	2.08574926407122	2.10693276264132	2.30932771603476	1.99733186427674	2.40805241903776	2.32422916246234	2.2551039473328	2.44204709228549	2.30375646809752
0	0.646165908888116	1.01890804270203	1.73305864509443	1.32710670892783	1.39677102612506	1.006253094296	1.79373004437907	1.90553615212284	2.02681577857242	1.55066568247364	2.05638828724517	2.24729700311594	2.01841891097396	2.39336133317881	1.9912751261391	2.30686576598945	2.54091527066931	2.24698882378804	2.48410545999226	2.40507057120855
0	0.163533961030796	1.01289860840598	1.77558328316611	1.21994161436295	1.08431522892723	0.838935688551625	1.81316369713999	1.80329213656519	2.20095639018937	1.47601945128338	1.9825556978662	1.84039566271062	1.86864071559717	2.32921864034262	2.19299980445157	2.36415298861733	2.45970612342568	2.40892050233537	2.42899819005209	2.42850957909718
0	0.163533961030796	1.01289860840598	1.79780389259465	1.64432399380074	1.12207812055575	1.06189979740799	1.78655931736797	1.97375477357466	2.13294814914811	1.55364968969258	2.0894781103306	2.23623958930234	2.39745217137772	2.43563245328904	2.08366336755303	2.49461208688819	2.59859109081571	2.20042849538817	2.39293195952624	2.41086064720271
0	0.163533961030796	1.01289860840598	1.79297072380505	1.19388889190571	1.23148942220464	1.0365834535749	1.92323175398619	2.01206856426218	1.97792118972726	1.53846304489299	2.14840414386969	2.08494483239571	2.23680883165111	2.45659631507096	2.28075458883634	2.4271038982414	2.38264029562218	2.56196790698338	2.40582850912495	2.38831199829656
0	0.163533961030796	1.01289860840598	1.69734953269936	1.28038153670052	1.11145981790316	1.06189979740799	1.90625833980177	1.706047698381	1.95044819095752	1.41536429224576	2.03334840052997	2.17798903964571	1.8552237510918	2.35178301093621	2.09940244311111	2.38785924490502	2.35440924282875	2.65055733728693	2.45072490968851	2.44079073731833
0	0.646165908888116	1.01289860840598	1.79780389259465	1.81937146886576	1.5789316033233	0.907744365397687	1.71621430985284	1.86387392218692	1.84951006235337	1.58449131356252	2.00342726674574	2.02666342720194	2.15355046705334	2.34799298532805	2.29620183089015	2.43783574330559	2.22110358040361	2.55283898499485	2.32810906166983	2.58341776925728
0	0.646165908888116	1.05601258341041	1.73326874910925	1.44353998682739	1.11364899698715	1.08549118565492	1.88464110233461	1.99851686186048	2.08072471327968	1.6644243880513	2.15307810192569	2.2467690533467	2.16763207116079	2.4192637064984	2.42576107769412	2.37397265456068	2.36538978939276	2.31991503519483	2.5742625282666	2.45697245483883
0	0.174510811919477	1.01289860840598	1.80269438056026	1.48927653737311	1.17545355069675	0.739942593417796	1.9187288178278	2.05879668099046	1.99733136253923	1.62269000055281	1.98381531856807	2.11196499584079	2.27551252994921	2.22933645438633	2.23889620114228	2.36043256874714	2.34501212875768	2.4231560921156	2.42471725000774	2.56731979153904
0	1.25424084301486	1.0708064310098	1.07736079688309	1.51548857600796	1.50820396728155	1.6201644615065	1.42909141492026	1.91411177356647	1.13014174300653	1.76651811051853	2.11398778393239	2.02632282230287	2.29507014083072	2.30001203595967	2.30147986061022	2.4644382665064	2.39870062013809	2.26728825208812	2.32452368482173	2.56616621077585
0	1.25424084301486	1.03541378245681	1.22355826588993	1.26499019578529	1.50820396728155	1.62852937619114	1.09866335654921	1.91279037476353	2.07269346804216	1.77547927503592	1.91860014217674	1.95008529750425	2.48326111227579	2.3463464931484	2.39898153982772	2.48793505161058	2.45946446379741	2.58207878693694	2.45267942838097	2.5496500339167
0	1.25424084301486	1.0708064310098	1.47614595429209	1.16668500003916	1.26233634358803	1.36185196659171	1.56228013773039	1.92854279429018	1.42776091329844	1.82619774696407	1.79009410404107	2.16830991913802	2.22787916478731	2.2620803308874	2.48884209786256	2.31916720942447	2.4341380350151	2.40124324251729	2.46664071673633	2.37673792534003
0	1.25424084301486	1.03541378245681	1.07736079688309	1.11502789935707	1.50820396728155	1.63025661608697	1.3179984647632	1.85461350897244	1.48047660309425	1.80689142074797	2.49769607840818	1.86661389837429	2.38763798179118	2.50571986253744	2.31110196908973	2.59052679136675	2.41575958912755	2.46925138146474	2.73484469446065	2.49255902406898
0	1.26100330133755	1.0708064310098	1.09876311396827	1.43379400278827	1.50820396728155	1.79598278747999	1.4209345980548	2.0012425058797	1.60234728626965	1.91242026142687	2.16256476507643	1.94168877607889	2.4085263911282	2.39300862775594	2.26298213502381	2.47482269068065	2.30856403498725	2.46863882357903	2.51357242571799	2.58759485817693
0	1.2720276259825	1.0708064310098	0.974251072931379	1.04159087756017	1.20262797901419	1.91072658423104	1.50222797986919	1.99712349727692	1.58125601676817	1.81548354125809	2.22401788358501	2.00597636473806	2.29673908945519	2.35203392910225	2.53715364607627	2.43959188418972	2.37350144137266	2.392437125126	2.35978687902996	2.47132592726133
0	1.25424084301486	1.12918983084778	1.38778167567152	1.48703106563666	1.50820396728155	1.29019171559761	1.46091142873924	1.84409214613754	1.73679775859184	1.83838641100664	2.27435615421528	1.96245008507999	2.26937223933216	2.17898638350666	2.1889664606831	2.38457260301896	2.4367881786456	2.31171471793679	2.50212309505877	2.41531446929775
0	1.2720276259825	1.0708064310098	1.07736079688309	1.4836835383607	1.26269960727012	1.72203611434821	1.42495424266849	1.95925702719362	1.3000525794621	1.81157987690656	2.23022253034774	2.18402468762562	2.17555588031499	2.39970870057244	2.23333485993275	2.36745116388074	2.38501120620755	2.45533260936838	2.53533177157739	2.55373567129478
0	1.25424084301486	1.0708064310098	1.10425959283352	1.53245875218385	1.28138989792083	1.73308845337972	1.49240445815288	1.69577255325347	1.56710980005145	1.76651811051853	2.29685916851142	1.98747050740202	2.16841939975274	2.27975378999644	2.36602545960019	2.37432313354747	2.46107246920885	2.33277150463736	2.42425559389884	2.4200749508266
0	1.25424084301486	1.0708064310098	1.05631570949197	1.40336564019323	1.50820396728155	1.52323291242188	1.49150782631866	1.89425499575891	1.9028016678122	1.97477486894801	2.27795860605939	2.10358158500795	2.22118976747716	2.20647501253969	2.11171277774678	2.47207073409703	2.31125471334889	2.33568542437262	2.37830911273069	2.44833533582784
0	0.695095907329621	0.813973498391699	1.36337107916404	0.932635317015613	1.5604765864175	1.36450719042941	1.69462143519032	1.50463371875908	1.90485976353375	1.81597964422277	1.86330416068322	2.1917183708882	2.05739522908304	2.05965190965283	2.7345667214426	2.08493485959424	2.43711436675746	2.35153387086547	2.36418926638922	2.53634097900581
0	0.695095907329621	0.813973498391699	1.16667581221607	0.932635317015613	1.5604765864175	1.31578761505139	1.79756184531801	1.78289699354011	2.00168436172504	1.90626816907278	1.78607633540847	2.26030249780124	2.32526506072578	2.25810001623231	2.53525896830664	2.28928460547988	2.25841470058698	2.51553647206146	2.35327712434788	2.5484969238283
